,POVPIP,count_target,count_deidentified
0,16,1298,1677
1,3,447,309
2,2,405,306
3,1,382,327
4,4,357,297
5,0,352,308
6,6,348,288
7,5,345,286
8,-1,321,349
9,7,289,291
10,8,283,302
11,9,246,252
12,10,228,272
13,11,225,265
14,12,58,71
