,AGEP,count_target,count_deidentified
0,3,364,394
1,12,342,296
2,6,337,294
3,7,330,297
4,0,316,335
5,1,302,307
6,15,299,299
7,9,297,267
8,17,295,303
9,2,287,267
10,8,278,282
11,13,274,262
12,11,269,231
13,10,267,211
14,5,251,239
15,19,238,317
16,14,230,216
17,4,223,275
18,18,204,270
19,16,181,238
