,EDU,count_target,count_deidentified
0,7,1715,1682
1,5,1590,1570
2,9,1574,1533
3,3,1096,1099
4,4,817,808
5,10,550,577
6,8,539,549
7,6,400,448
8,-1,301,308
9,2,272,275
10,1,246,254
11,11,104,106
12,12,72,67
