,feature,divergence
1,AGEP,0.24454382263093233
10,POVPIP,0.09300309597523221
9,PINCP_DECILE,0.02911965107730896
7,NPF,0.01854590220059594
0,PUMA,0.012010044449575652
6,NOC,0.008952477096521598
3,MSP,0.008304591131829818
5,RAC1P,0.005606853256327432
4,HISP,0.003396962923620952
8,OWN_RENT,0.0031281090610129902
2,SEX,0.001242512575818533
