,NPF,count_target,count_deidentified
0,2,2568,2566
1,3,1685,1681
2,4,1645,1639
3,-1,1273,1275
4,5,1156,1161
5,6,569,581
6,7,275,270
7,8,81,83
8,13,13,5
9,11,11,15
