,AGEP,count_target,count_deidentified
0,14,562,565
1,4,544,547
2,17,536,532
3,0,516,522
4,8,484,472
5,2,483,483
6,5,471,466
7,9,470,462
8,19,470,499
9,11,468,475
10,12,462,465
11,7,453,439
12,18,443,434
13,15,437,434
14,10,436,434
15,1,426,436
16,6,425,429
17,13,421,409
18,3,385,387
19,16,384,386
