,NOC,count_target,count_deidentified
0,0,5155,5146
1,2,1428,1426
2,1,1213,1202
3,3,888,884
4,4,235,243
5,-1,226,222
6,5,78,83
7,6,31,38
8,11,13,13
9,7,9,19
