,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,OWN_RENT,PINCP_DECILE
PUMA,1.1102230246251565e-16,-0.007589072316247022,-0.0040213269468748055,-0.026430799044150247,-0.015370938370143052,-0.029058272312544403,0.026588319017880037,0.06591929035205286,-0.00750451278001865,-0.030215417673033554
AGEP,-0.007589072316247017,-1.1102230246251565e-16,-0.0328507768847959,-0.05135501926257405,0.05877952242873638,0.09939713708817623,0.2503715601885393,0.2617380087888894,0.11020808204806724,-0.23095885838356717
SEX,-0.004021326946874806,-0.032850776884795894,-2.220446049250313e-16,-0.04058712007668562,-0.013596459443072478,0.010186732072091823,0.02735231629518023,0.0426833087049253,-0.01056880483198784,0.1295285780944087
MSP,-0.026430799044150247,-0.051355019262574075,-0.04058712007668562,0.0,-0.02693953121319859,-0.0278180871891061,0.27006497210504765,0.24753655538682381,-0.020366305102861575,0.0023050714245289594
HISP,-0.015370938370143052,0.05877952242873638,-0.013596459443072475,-0.026939531213198583,1.1102230246251565e-16,-0.09162433108122299,-0.07134155229849573,-0.08476513542748834,-0.03688581496645863,0.07356834472892396
RAC1P,-0.029058272312544396,0.09939713708817621,0.010186732072091823,-0.027818087189106097,-0.09162433108122299,-1.1102230246251565e-16,-0.009844280629644549,-0.027779939999423194,-0.044331646377208794,0.07456173654830753
NOC,0.02658831901788004,0.25037156018853923,0.02735231629518023,0.27006497210504765,-0.07134155229849574,-0.009844280629644559,0.0,-0.047620993403418965,-0.14317855722647102,0.15462828478967333
NPF,0.06591929035205286,0.2617380087888894,0.0426833087049253,0.24753655538682376,-0.08476513542748833,-0.027779939999423183,-0.047620993403419076,0.0,0.0019977625837895472,0.18336712292920337
OWN_RENT,-0.007504512780018655,0.11020808204806723,-0.01056880483198784,-0.020366305102861575,-0.03688581496645863,-0.04433164637720879,-0.14317855722647105,0.001997762583789548,0.0,0.008153324591123425
PINCP_DECILE,-0.030215417673033554,-0.23095885838356717,0.1295285780944087,0.002305071424528904,0.07356834472892396,0.07456173654830754,0.15462828478967333,0.18336712292920337,0.008153324591123431,0.0
