,PINCP_DECILE,count_target,count_deidentified
0,-1,379,364
1,9,348,354
2,8,276,265
3,0,242,258
4,7,242,239
5,6,229,233
6,1,220,240
7,2,211,213
8,4,210,211
9,5,192,190
10,3,180,175
