,PWGTP,count_target,count_deidentified
0,11,433,446
1,4,432,461
2,9,417,428
3,2,408,395
4,15,405,404
5,12,394,393
6,17,390,401
7,5,386,410
8,14,382,369
9,6,382,370
10,16,382,356
11,19,381,371
12,7,381,412
13,18,375,367
14,0,370,349
15,1,368,366
16,8,354,336
17,3,346,351
18,10,329,332
19,13,319,319
