,POVPIP,count_target,count_deidentified
0,13,4423,4552
1,-1,385,400
2,1,368,338
3,4,367,336
4,5,367,315
5,0,362,335
6,6,361,362
7,2,358,365
8,3,356,346
9,7,287,287
