,AGEP,count_target,count_deidentified
0,6,378,18.0
1,7,365,10.0
2,19,327,31.0
3,17,325,8.0
4,15,318,24.0
5,3,313,28.0
6,4,291,8.0
7,8,290,13.0
8,12,282,20.0
9,5,260,2.0
10,13,251,16.0
11,18,248,6.0
12,9,245,10.0
13,14,239,2.0
14,1,236,8.0
15,0,230,0.0
16,16,221,19.0
17,11,217,4.0
18,10,190,11.0
19,2,169,6.0
