,NPF,count_target,count_deidentified
0,-1,2187,119.0
1,2,1211,50.0
2,3,820,26.0
3,4,539,19.0
4,5,349,16.0
5,6,164,13.0
6,7,71,0.0
7,8,33,1.0
8,12,12,0.0
9,9,9,0.0
