,AGEP,count_target,count_deidentified
0,3,1716,1718
1,12,1630,1670
2,15,1550,1531
3,17,1531,1494
4,7,1511,1498
5,6,1488,1497
6,13,1419,1346
7,8,1402,1424
8,19,1381,1388
9,1,1381,1397
10,0,1353,1412
11,9,1344,1328
12,18,1295,1336
13,11,1263,1300
14,4,1240,1225
15,2,1225,1263
16,10,1192,1160
17,14,1132,1098
18,16,1118,1129
19,5,1082,1039
