,PINCP,count_target,count_deidentified
0,-1,4247,4205
1,1,3007,3012
2,12,1180,1330
3,13,1177,1234
4,9,1164,1297
5,3,1163,956
6,15,1159,1207
7,6,1157,953
8,7,1157,694
9,10,1151,1040
10,16,1151,945
11,17,1151,1344
12,19,1151,2274
13,18,1149,1447
14,5,1148,917
15,4,1143,650
16,8,1125,726
17,11,1124,990
18,14,1114,1466
19,2,405,520
20,0,30,46
