,NPF,count_target,count_deidentified
0,-1,8043,7982
1,2,6625,6613
2,4,4317,4334
3,3,4213,4200
4,5,2300,2309
5,6,1000,1019
6,7,346,333
7,8,235,222
8,9,75,92
9,10,41,59
10,12,36,41
11,11,22,49
