,PINCP_DECILE,count_target,count_deidentified
0,-1,1120,1134
1,9,869,864
2,8,782,798
3,7,733,714
4,6,678,695
5,4,593,577
6,0,591,570
7,1,591,619
8,2,570,591
9,3,557,555
10,5,550,517
