,feature,divergence
0,AGEP,11.046816923685252
3,RAC1P,2.1199080577193206
2,MSP,1.518066088840737
5,OWN_RENT,0.3411100726784836
1,SEX,0.25762501451320485
7,DEYE,0.024519549370444003
6,DVET,0.019601299782464863
4,HOUSING_TYPE,0.01896476768408659
