,EDU,count_target,count_deidentified
0,9,575,583
1,5,423,424
2,7,321,334
3,10,308,333
4,3,230,238
5,4,187,174
6,8,181,208
7,2,77,48
8,-1,70,72
9,1,61,49
10,11,52,57
11,12,46,54
12,6,37,19
