,feature,divergence
23,WGTP,3.504851822711775
22,PWGTP,3.377916224814422
1,AGEP,1.52847713663582
14,PINCP,0.9249350649350652
15,PINCP_DECILE,0.7768831168831171
11,INDP,0.4952370842179761
7,NPF,0.3580281096698467
13,EDU,0.2626325602207473
12,INDP_CAT,0.2041684359518755
3,MSP,0.11343290727176981
2,SEX,0.07714053318282932
16,POVPIP,0.06008172886997859
18,DREM,0.029577934150173353
6,NOC,0.02168826875919097
9,OWN_RENT,0.019562757909822905
10,DENSITY,0.019268113193478653
0,PUMA,0.019268113193478653
19,DPHY,0.015676811451459334
5,RAC1P,0.01013271082597518
8,HOUSING_TYPE,0.007346222465534204
21,DEAR,0.006304060225651165
20,DEYE,0.0054494158468673635
4,HISP,0.00446707168894289
17,DVET,0.0019603465179397132
