,WGTP,count_target,count_deidentified
0,15,164,132
1,14,159,158
2,17,156,138
3,6,150,148
4,3,147,124
5,10,146,129
6,16,146,163
7,8,145,91
8,7,140,111
9,18,136,129
10,11,133,141
11,0,131,126
12,5,125,135
13,9,123,109
14,4,112,186
15,2,110,162
16,19,97,121
17,1,84,45
18,13,83,149
19,12,81,96
