,POVPIP,count_target,count_deidentified
0,13,1505,1539
1,6,156,139
2,4,139,140
3,2,136,122
4,3,133,136
5,5,129,150
6,7,109,116
7,-1,92,84
8,0,85,74
9,1,84,93
