,INDP_CAT,count_target,count_deidentified
0,-1,978.0,987
1,10,343.0,298
2,11,215.0,206
3,12,197.0,207
4,6,179.0,186
5,4,170.0,162
6,14,153.0,143
7,9,143.0,147
8,3,85.0,78
9,15,78.0,78
10,16,61.0,79
11,8,53.0,58
12,13,48.0,47
13,7,44.0,53
14,5,35.0,37
15,17,11.0,5
16,2,10.0,15
17,18,7.0,4
18,0,2.0,12
19,1,0.0,3
