,WGTP,count_target,count_deidentified
0,0,209,0.0
1,12,191,0.0
2,16,174,581.0
3,9,167,1535.0
4,13,164,0.0
5,11,156,0.0
6,19,156,203.0
7,15,145,0.0
8,14,144,0.0
9,8,141,0.0
10,4,140,0.0
11,7,137,0.0
12,5,135,0.0
13,17,127,0.0
14,10,125,0.0
15,18,124,106.0
16,3,122,0.0
17,6,104,0.0
18,2,97,0.0
19,1,54,380.0
