,PWGTP,count_target,count_deidentified
0,11,181,0.0
1,15,179,0.0
2,12,175,0.0
3,14,167,0.0
4,19,164,184.0
5,16,148,503.0
6,9,146,1466.0
7,6,143,0.0
8,4,141,0.0
9,7,138,0.0
10,17,137,0.0
11,8,135,0.0
12,10,133,0.0
13,13,130,0.0
14,2,126,0.0
15,0,126,538.0
16,18,123,114.0
17,5,120,0.0
18,3,108,0.0
19,1,92,0.0
