,PINCP_DECILE,count_target,count_deidentified
0,-1,787,155
1,9,736,298
2,0,628,1253
3,2,589,979
4,8,530,471
5,1,451,849
6,3,441,930
7,7,430,572
8,6,396,724
9,5,367,853
10,4,357,1004
