,NPF,count_target,count_deidentified
0,2,2568,2486
1,3,1685,1630
2,4,1645,1594
3,-1,1273,1340
4,5,1156,1229
5,6,569,599
6,7,275,286
7,8,81,89
8,13,13,14
9,11,11,9
