,PINCP_DECILE,count_target,count_deidentified
0,-1,1682,1741
1,0,990,948
2,8,913,870
3,9,875,964
4,7,863,866
5,6,799,856
6,5,777,749
7,3,713,702
8,4,693,665
9,2,624,586
10,1,347,329
