,PWGTP,count_target,count_deidentified
0,5,520,551
1,7,519,568
2,10,502,498
3,13,486,476
4,15,484,473
5,1,475,460
6,3,475,474
7,18,466,452
8,16,465,452
9,17,461,465
10,19,461,463
11,4,461,416
12,14,454,430
13,2,453,403
14,11,451,495
15,0,448,450
16,12,447,451
17,9,436,470
18,8,412,426
19,6,400,403
