,WGTP,count_target,count_deidentified
0,7,541,563
1,12,487,550
2,11,483,485
3,4,479,446
4,0,475,475
5,5,472,492
6,9,472,506
7,2,468,427
8,18,467,440
9,17,467,484
10,19,463,466
11,16,462,439
12,13,459,407
13,1,458,463
14,14,458,435
15,6,451,482
16,15,449,487
17,8,434,418
18,10,424,435
19,3,407,376
