,PINCP,count_target,count_deidentified
0,-1,1682,1741
1,1,978,926
2,19,398,439
3,7,392,369
4,12,388,414
5,4,388,376
6,5,388,375
7,15,387,396
8,17,386,348
9,11,385,410
10,8,380,374
11,9,375,366
12,10,374,368
13,14,373,390
14,13,371,349
15,16,371,367
16,3,369,343
17,6,366,365
18,18,365,411
19,2,148,127
20,0,12,22
