,EDU,count_target,count_deidentified
0,7,1715,1716
1,5,1590,1568
2,9,1574,1599
3,3,1096,1136
4,4,817,753
5,10,550,586
6,8,539,547
7,6,400,408
8,-1,301,243
9,2,272,330
10,1,246,223
11,11,104,94
12,12,72,73
