,INDP_CAT,count_target,count_deidentified
0,-1,3714,3660
1,6,663,642
2,4,588,590
3,10,579,584
4,11,563,581
5,12,493,525
6,14,459,424
7,9,390,440
8,7,381,390
9,3,357,327
10,15,315,328
11,16,222,240
12,5,193,191
13,13,91,71
14,8,85,102
15,1,64,60
16,2,38,39
17,18,33,30
18,17,26,24
19,0,22,28
