,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,OWN_RENT,PINCP_DECILE
PUMA,0.0,0.09018142411299343,0.023449845551174107,-0.06503808879638409,-0.41791493483236297,-0.005533082189321387,-0.06343774408214195,-0.09403072718511876,-0.06791713002837221,0.08048396642819342
AGEP,0.09018142411299343,-9.992007221626409e-16,-0.07103823521115563,-0.05201662829131122,0.10037808353823804,0.15504265570267672,0.2837449423431594,0.17336384023881948,0.11330551397382452,-0.4255807301684895
SEX,0.023449845551174107,-0.07103823521115563,2.4424906541753444e-15,0.013480175245490592,-0.03911777726542859,-0.007842230644771842,-0.0361101139503797,-0.051140101149159595,-0.06173099101649175,0.05879973407142541
MSP,-0.06503808879638409,-0.05201662829131122,0.013480175245490592,-3.9968028886505635e-15,-0.04105887119128563,0.09200371496042294,0.09893078499818625,-0.05559601363691968,-0.06473165250584147,-0.25115898139753234
HISP,-0.41791493483236297,0.10037808353823804,-0.03911777726542859,-0.04105887119128563,2.220446049250313e-16,-0.22001166627999166,-0.031213477645118556,-0.11493413514602684,-0.1298931265279791,0.11988109707775256
RAC1P,-0.005533082189321387,0.15504265570267672,-0.007842230644771842,0.09200371496042294,-0.22001166627999166,-3.9968028886505635e-15,-0.13802441983325522,-0.2193540492196963,-0.07561140966055147,0.14197617497781917
NOC,-0.06343774408214195,0.2837449423431594,-0.0361101139503797,0.09893078499818625,-0.031213477645118556,-0.13802441983325522,0.0,-0.018034336336460788,-0.224076025064724,0.24360848459561263
NPF,-0.09403072718511876,0.17336384023881948,-0.051140101149159595,-0.05559601363691968,-0.11493413514602684,-0.2193540492196963,-0.018034336336460788,-4.218847493575595e-15,-0.07406773396065648,0.2692150562598053
OWN_RENT,-0.06791713002837221,0.11330551397382452,-0.06173099101649175,-0.06473165250584147,-0.1298931265279791,-0.07561140966055147,-0.224076025064724,-0.07406773396065648,0.0,-0.07333562932410512
PINCP_DECILE,0.08048396642819342,-0.4255807301684895,0.05879973407142541,-0.25115898139753234,0.11988109707775256,0.14197617497781917,0.24360848459561263,0.2692150562598053,-0.07333562932410512,1.1102230246251565e-15
