,EDU,count_target,count_deidentified
0,9,1777,1773
1,5,1147,1145
2,7,1069,1069
3,10,992,993
4,3,668,668
5,4,474,469
6,8,454,451
7,-1,205,209
8,2,203,207
9,12,199,200
10,11,180,186
11,1,158,158
12,6,108,106
