,EDU,count_target,count_deidentified
0,9,1777,1699
1,5,1147,1092
2,7,1069,1138
3,10,992,1003
4,3,668,670
5,4,474,458
6,8,454,435
7,-1,205,189
8,2,203,177
9,12,199,182
10,11,180,206
11,1,158,173
12,6,108,102
