,PINCP,count_target,count_deidentified
0,-1,1120,1109
1,0,578,529
2,10,387,352
3,4,354,316
4,13,353,405
5,15,348,315
6,8,345,310
7,2,328,331
8,7,328,346
9,19,327,303
10,6,326,298
11,12,326,341
12,17,326,400
13,16,325,320
14,18,325,316
15,3,323,306
16,5,298,272
17,9,295,298
18,14,276,306
19,11,273,289
20,1,73,62
