,INDP_CAT,count_target,count_deidentified
0,-1,2703,2558
1,10,826,843
2,11,564,540
3,12,539,585
4,6,493,488
5,4,441,429
6,9,415,463
7,14,408,370
8,3,250,253
9,16,201,226
10,15,195,208
11,8,150,154
12,7,149,155
13,13,129,91
14,5,89,76
15,2,34,39
16,0,18,22
17,17,15,8
18,18,14,13
19,1,1,3
