,PWGTP,count_target,count_deidentified
0,11,433,421
1,4,432,463
2,9,417,436
3,2,408,403
4,15,405,416
5,12,394,389
6,17,390,354
7,5,386,346
8,14,382,367
9,6,382,393
10,16,382,366
11,19,381,379
12,7,381,388
13,18,375,336
14,0,370,369
15,1,368,348
16,8,354,344
17,3,346,386
18,10,329,327
19,13,319,293
