,PINCP_DECILE,count_target,count_deidentified
0,-1,398,501
1,0,287,270
2,7,259,251
3,8,251,294
4,9,251,255
5,5,226,232
6,4,217,193
7,6,217,225
8,3,212,208
9,2,193,198
10,1,101,106
