,AGEP,SEX,MSP,RAC1P,HOUSING_TYPE,OWN_RENT,DVET,DEYE
AGEP,4.440892098500626e-16,0.08882176926213134,0.26768888518516354,,0.14550026089021034,0.07205138500381852,0.14956957441862678,
SEX,0.08882176926213134,0.0,0.09859679188899531,,0.08652809095361719,-0.1281395113143905,-0.006091615817043594,
MSP,0.26768888518516354,0.09859679188899531,-2.220446049250313e-16,,0.08897294162961367,-0.10400668467854987,0.06041692055352306,
RAC1P,,,,,,,,
HOUSING_TYPE,0.14550026089021034,0.08652809095361719,0.08897294162961367,,3.5416114485542494e-14,0.12418736474651615,-0.007286571882364333,
OWN_RENT,0.07205138500381852,-0.1281395113143905,-0.10400668467854987,,0.12418736474651615,0.0,-0.05351528575390069,
DVET,0.14956957441862678,-0.006091615817043594,0.06041692055352306,,-0.007286571882364333,-0.05351528575390069,0.0,
DEYE,,,,,,,,
