,NOC,count_target,count_deidentified
0,0,3568.0,3415
1,1,602.0,644
2,2,525.0,597
3,-1,474.0,491
4,3,334.0,318
5,4,116.0,136
6,5,49.0,53
7,6,16.0,27
8,9,12.0,14
9,7,0.0,9
