,AGEP,count_target,count_deidentified
0,3,1716,1709
1,12,1630,1615
2,15,1550,1567
3,17,1531,1572
4,7,1511,1540
5,6,1488,1471
6,13,1419,1393
7,8,1402,1386
8,19,1381,1402
9,1,1381,1408
10,0,1353,1391
11,9,1344,1318
12,18,1295,1273
13,11,1263,1258
14,4,1240,1213
15,2,1225,1238
16,10,1192,1179
17,14,1132,1120
18,16,1118,1118
19,5,1082,1082
