,feature,divergence
10,DENSITY,2.114500380278996
13,PINCP,0.22685184005318637
1,AGEP,0.21071463157478354
0,PUMA,0.18881415476488744
12,EDU,0.05663004987316278
15,POVPIP,0.04289979422056555
11,INDP_CAT,0.025788402407996146
14,PINCP_DECILE,0.018981113503988456
7,NPF,0.013618278176954518
6,NOC,0.010707210733135308
5,RAC1P,0.0064826995508994525
3,MSP,0.004829440356888634
9,OWN_RENT,0.0033578716281063847
2,SEX,0.0023565379851180346
4,HISP,0.001748874808209757
16,DVET,0.0014506451512266705
18,DPHY,0.001164509106226258
17,DREM,0.0008259919641024419
8,HOUSING_TYPE,0.0005900896255204673
19,DEYE,0.00034823415523732235
20,DEAR,0.00011837727135077108
