,NOC,count_target,count_deidentified
0,0,16052,16034
1,2,3661,3627
2,1,3128,3097
3,-1,1818,1838
4,3,1764,1783
5,4,517,509
6,5,221,215
7,6,51,64
8,7,29,44
9,9,12,42
