,NPF,count_target,count_deidentified
0,-1,8043,8016
1,2,6625,6606
2,4,4317,4312
3,3,4213,4205
4,5,2300,2299
5,6,1000,1005
6,7,346,336
7,8,235,247
8,9,75,80
9,10,41,49
10,12,36,50
11,11,22,48
