,PUMA,count_target,count_deidentified
0,8,2496,2456
1,16,2298,2268
2,12,1978,1939
3,5,1574,1572
4,19,1570,1602
5,2,1547,1574
6,7,1374,1363
7,13,1365,1361
8,3,1326,1323
9,18,1269,1290
10,17,1250,1264
11,4,1231,1248
12,10,1185,1202
13,15,1154,1157
14,1,1051,1038
15,9,1028,1031
16,11,1002,1010
17,14,963,984
18,6,855,852
19,0,737,719
