,PINCP,count_target,count_deidentified
0,-1,4247,4250
1,1,3007,3016
2,12,1180,1070
3,13,1177,1257
4,9,1164,1049
5,3,1163,1194
6,15,1159,1236
7,6,1157,1177
8,7,1157,1126
9,10,1151,1111
10,16,1151,1180
11,17,1151,1173
12,19,1151,1239
13,18,1149,1169
14,5,1148,1096
15,4,1143,1168
16,8,1125,1073
17,11,1124,1038
18,14,1114,1122
19,2,405,469
20,0,30,40
