,Target samples,Deid. samples
0,95,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,48,4
9,0,0
10,27,3
11,25,3
12,0,0
13,0,0
14,0,0
15,0,0
16,0,0
17,0,0
18,0,0
19,71,17
20,0,0
21,0,0
22,7,2
23,0,0
24,0,0
25,64,21
26,0,0
27,0,0
28,0,0
29,0,0
30,7,3
31,0,0
32,163,78
33,0,0
34,0,0
35,0,0
36,91,51
37,31,18
38,0,0
39,0,0
40,0,0
41,0,0
42,21,15
43,8,6
44,0,0
45,64,53
46,0,0
47,217,191
48,21,19
49,0,0
50,6367,6243
51,93,96
52,0,0
53,0,0
54,0,0
55,82,99
56,0,0
57,0,0
58,0,0
59,0,0
60,0,0
61,16,25
62,15,25
63,0,0
64,0,0
65,0,0
66,0,0
67,0,0
68,66,143
69,0,0
70,0,0
71,5,12
72,0,0
73,0,0
74,0,0
75,0,0
76,0,0
77,0,0
78,0,0
79,12,45
80,1,4
81,0,0
82,0,0
83,17,82
84,0,0
85,0,0
86,0,0
87,0,0
88,0,0
89,0,0
90,0,0
91,0,0
92,0,0
93,0,0
94,0,0
95,0,0
96,0,0
97,0,0
98,0,0
99,0,266
