,POVPIP,count_target,count_deidentified
0,16,2403,24
1,-1,399,10
2,1,281,614
3,0,264,296
4,3,237,428
5,2,234,413
6,6,201,536
7,4,193,474
8,7,193,550
9,5,189,451
10,10,172,779
11,8,171,556
12,9,163,686
13,11,161,847
14,12,65,230
