,AGEP,count_target,count_deidentified
0,3,376,404
1,6,342,332
2,7,338,296
3,12,335,382
4,9,285,339
5,8,283,295
6,19,281,1037
7,15,279,300
8,17,271,351
9,11,265,286
10,10,263,358
11,2,250,249
12,4,245,258
13,13,229,318
14,1,224,315
15,18,221,393
16,0,221,327
17,5,219,219
18,16,200,234
19,14,199,201
