,INDP_CAT,count_target,count_deidentified
0,-1,1031,1031
1,6,164,182
2,10,164,175
3,4,153,149
4,11,149,174
5,14,145,125
6,12,128,142
7,9,115,89
8,7,111,101
9,3,97,90
10,15,95,70
11,16,72,60
12,5,44,55
13,1,26,20
14,8,20,24
15,13,20,31
16,17,17,10
17,2,6,19
18,18,6,16
19,0,4,16
