,POVPIP,count_target,count_deidentified
0,16,962,862
1,10,140,123
2,4,138,131
3,1,136,129
4,7,136,114
5,3,128,144
6,0,124,143
7,2,124,116
8,8,114,132
9,5,113,114
10,6,110,139
11,9,105,131
12,11,104,139
13,-1,81,96
14,12,52,66
