,feature,divergence
1,AGEP,2.3739358906988968
13,PINCP,0.7782432491960707
14,PINCP_DECILE,0.5359722909450766
15,POVPIP,0.34740076503417555
7,NPF,0.26697340343312326
11,INDP_CAT,0.23860329776915606
12,EDU,0.220652723899477
6,NOC,0.18966849190543023
3,MSP,0.14430788630713332
2,SEX,0.056957088460788396
5,RAC1P,0.044615793639567955
10,DENSITY,0.03587892672933672
9,OWN_RENT,0.029344841326120558
4,HISP,0.02475243100243099
18,DPHY,0.015482212607140562
17,DREM,0.015165834239675616
8,HOUSING_TYPE,0.01500078806346538
16,DVET,0.011859316439511273
20,DEAR,0.009129854624622513
0,PUMA,0.007753739364353085
19,DEYE,0.00011401185058176888
