,NPF,count_target,count_deidentified
0,2,689.0,723
1,-1,446.0,417
2,3,443.0,427
3,4,408.0,398
4,5,311.0,306
5,6,156.0,160
6,7,77.0,70
7,8,24.0,30
8,13,13.0,18
9,11,0.0,30
