,PWGTP,count_target,count_deidentified
0,17,164,65
1,9,157,78
2,4,150,65
3,18,146,89
4,16,143,61
5,15,140,58
6,7,139,56
7,8,137,41
8,5,133,69
9,6,133,61
10,11,133,54
11,2,132,71
12,14,122,68
13,1,120,65
14,3,108,77
15,12,107,61
16,13,106,40
17,19,103,53
18,10,100,52
19,0,95,42
