,WGTP,count_target,count_deidentified
0,15,164,63
1,14,159,61
2,17,156,70
3,6,150,56
4,3,147,80
5,10,146,58
6,16,146,75
7,8,145,85
8,7,140,66
9,18,136,86
10,11,133,67
11,0,131,39
12,5,125,65
13,9,123,59
14,4,112,58
15,2,110,46
16,19,97,57
17,1,84,49
18,13,83,45
19,12,81,41
