,PINCP,count_target,count_deidentified
0,-1,385,152
1,0,201,81
2,10,142,81
3,13,126,49
4,15,122,60
5,4,122,81
6,8,116,55
7,16,116,50
8,9,116,65
9,7,116,74
10,11,111,69
11,14,110,40
12,12,109,62
13,17,108,32
14,5,102,52
15,6,95,69
16,2,95,58
17,19,88,17
18,18,86,17
19,3,81,56
20,1,21,6
