,PWGTP,count_target,count_deidentified
0,13,1473,30
1,6,1459,27
2,8,1430,33
3,5,1421,25
4,3,1416,43
5,16,1411,39
6,1,1395,56
7,12,1391,28
8,2,1387,42
9,19,1369,44
10,17,1360,53
11,18,1344,45
12,10,1343,28
13,11,1336,34
14,14,1321,19
15,0,1317,81
16,15,1303,35
17,7,1283,41
18,9,1280,24
19,4,1214,42
