,PINCP_DECILE,count_target,count_deidentified
0,-1,1682,1734
1,0,990,993
2,8,913,925
3,9,875,981
4,7,863,865
5,6,799,825
6,5,777,762
7,3,713,632
8,4,693,645
9,2,624,607
10,1,347,307
