,INDP_CAT,count_target,count_deidentified
0,-1,3714,3686
1,6,663,655
2,4,588,562
3,10,579,590
4,11,563,620
5,12,493,500
6,14,459,416
7,9,390,431
8,7,381,363
9,3,357,362
10,15,315,293
11,16,222,219
12,5,193,203
13,13,91,81
14,8,85,79
15,1,64,67
16,2,38,41
17,18,33,37
18,17,26,33
19,0,22,38
