,NOC,count_target,count_deidentified
0,0,5155,5215
1,2,1428,1425
2,1,1213,1068
3,3,888,946
4,4,235,244
5,-1,226,220
6,5,78,101
7,6,31,36
8,11,13,14
9,7,9,7
