,PINCP,count_target,count_deidentified
0,-1,1682,1734
1,1,978,978
2,19,398,480
3,7,392,359
4,12,388,430
5,4,388,375
6,5,388,368
7,15,387,353
8,17,386,399
9,11,385,365
10,8,380,360
11,9,375,363
12,10,374,374
13,14,373,361
14,13,371,404
15,16,371,404
16,3,369,317
17,6,366,324
18,18,365,370
19,2,148,143
20,0,12,15
