,PWGTP,count_target,count_deidentified
0,5,520,558
1,7,519,479
2,10,502,485
3,13,486,530
4,15,484,476
5,1,475,481
6,3,475,479
7,18,466,418
8,16,465,477
9,17,461,459
10,19,461,456
11,4,461,486
12,14,454,460
13,2,453,469
14,11,451,443
15,0,448,461
16,12,447,433
17,9,436,398
18,8,412,425
19,6,400,403
